2026-03-17 21:28:23,383 | INFO | ToolGuard 初始化完成
2026-03-17 21:28:23,390 | INFO | ToolGuard Server 启动在 http://127.0.0.1:8767
2026-03-17 21:28:23,390 | INFO | 健康检查：http://127.0.0.1:8767/health
2026-03-17 21:28:23,390 | INFO | 工具检查：POST http://127.0.0.1:8767/check
2026-03-17 21:28:23,390 | INFO | Web 界面：http://127.0.0.1:8767
2026-03-17 21:28:34,746 | INFO | HTTP: GET /health HTTP/1.1
2026-03-17 21:28:34,788 | INFO | 等待用户确认：239e345d-2aad-4cb2-96a2-f4ce95cf1669 - message.send (风险等级：high)
2026-03-17 21:28:34,788 | INFO | HTTP: POST /check HTTP/1.1
2026-03-17 21:28:34,822 | INFO | HTTP: POST /check HTTP/1.1
2026-03-17 21:31:00,277 | INFO | ToolGuard 初始化完成
2026-03-17 21:31:00,280 | INFO | ToolGuard Server 启动在 http://127.0.0.1:8767
2026-03-17 21:31:00,280 | INFO | 健康检查：http://127.0.0.1:8767/health
2026-03-17 21:31:00,280 | INFO | 工具检查：POST http://127.0.0.1:8767/check
2026-03-17 21:31:00,280 | INFO | Web 界面：http://127.0.0.1:8767
2026-03-17 21:31:08,348 | INFO | HTTP: GET / HTTP/1.1
2026-03-17 21:31:08,396 | INFO | HTTP: GET /app.js HTTP/1.1
2026-03-17 21:31:08,434 | INFO | HTTP: GET /health HTTP/1.1
2026-03-17 21:31:08,435 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:31:08,435 | INFO | HTTP: GET /api/audit HTTP/1.1
2026-03-17 21:31:08,436 | INFO | HTTP: GET /favicon.ico HTTP/1.1
2026-03-17 21:31:18,485 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:31:28,510 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:31:38,497 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:31:48,477 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:31:58,511 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:32:08,509 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:32:18,452 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:32:28,512 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:32:38,440 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:32:48,456 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:32:58,500 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:33:08,482 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:33:18,502 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:33:28,510 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:33:38,511 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:33:48,513 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:33:58,480 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:34:08,510 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:34:18,497 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:34:28,513 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:34:38,458 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:34:48,491 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:34:58,497 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:35:08,513 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:35:18,513 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:35:28,512 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:35:38,514 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:35:48,509 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:35:58,515 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:36:08,512 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:36:18,511 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:36:28,499 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:36:38,514 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:36:48,512 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:36:58,513 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:37:08,493 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:37:18,513 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:37:28,514 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:37:38,513 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:37:48,505 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:37:58,497 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:38:08,513 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:38:18,451 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:38:28,513 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:38:33,981 | INFO | HTTP: GET / HTTP/1.1
2026-03-17 21:38:33,989 | INFO | HTTP: GET /app.js HTTP/1.1
2026-03-17 21:38:33,995 | INFO | HTTP: GET /health HTTP/1.1
2026-03-17 21:38:33,995 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:38:33,996 | INFO | HTTP: GET /api/audit HTTP/1.1
2026-03-17 21:38:44,068 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:38:54,066 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:39:04,068 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:39:14,001 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:39:24,072 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:39:34,070 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:39:44,068 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:39:54,068 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:40:04,058 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:40:04,690 | INFO | HTTP: GET /health HTTP/1.1
2026-03-17 21:40:04,690 | INFO | HTTP: GET /api/pending HTTP/1.1
2026-03-17 21:40:04,691 | INFO | HTTP: GET /api/audit HTTP/1.1
